test_courriel_ID,training_courriel_ID,distance,type
2545.6ddb98905ca38f1dc76e5266427c0574,0356.b70fca5029fcd82a09ec6b960f4920af,16.18641406,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0152.10d3220188413990b1deb862c509c818,15.49193338,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1876.820a9b50a434d9a0a0578ee542ad78a3,15.45962483,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1570.a0b2e109e4f244de9538fed3b472f1db,18.11077028,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1272.812e1f9e9143c336f6a351d8abf6fdc5,16.58312395,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2423.fa4019d241ed7886c8d138565751930e,10.72380529,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1438.d20859908f11db2377bf6829f79066b3,14.28285686,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0038.f2ffa1197c969d067be4d01c26fa9b5e,17.34935157,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1129.50af16cc80052d1d25f28edcd3d1f439,18.27566688,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0831.0162ac7b4cc1c62fb35803bc4e8db70d,19.26136028,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1414.c9aa0ebdc370411948a0c8bf4a7e6b14,17.8605711,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1700.5c99dfbb4caa577151e510bab9e018e4,15.13274595,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0111.e10679164e671fd9211c0303af7ee9f0,15.68438714,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1424.99bed488956252e02c4ec7ff578c42d5,16.88194302,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1628.fed40c4cb72a87d6520ca377e2c4df23,14.03566885,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0745.3e54df3c4f199b6b8aed76eefd11c660,15.45962483,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2200.866fde44a7d7ecab7c0cd1d8e84055fa,9.695359715,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1962.2fde400b715a0609b9f2150026168da1,16.21727474,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1329.e3ef761ca36621fa1095cb6f942886c9,16.2788206,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0328.dd38a12b955002695e7a0ec81129b043,15.16575089,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2127.215dcd2e641c5baa6ea7d056ebd3461d,11.53256259,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1051.cf81a19208b703f18497a0d6fedb1f13,16.79285562,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1295.0a074d85f629ec018959632659ee31ee,15.13274595,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0583.5165cf3ccd9404fade3014b0d00c97e6,18.33030278,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1947.711930fb110762620017cee7cdb93a1a,13.19090596,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1979.3e2071d1c381de05d3395a56623f39d7,9.38083152,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1028.a139c4ec44f9dd8286a8333d934ced4e,19.72308292,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1657.41457c98e0009a99d917acfbc8f229cd,17.60681686,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0607.14d2b2101e12b952f5cfe7aa92afd4a4,18.94729532,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1021.3c2dc9fee94649133426006b8ae4ac88,24.73863375,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2430.07f067ef6e156d06699718e8927d58d2,15.39480432,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0812.6169d140cd30064a857c2e3ad20b31c2,16.58312395,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2408.9d2e0a6592738da2aad3f0657d436895,11.74734012,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2169.8b7b5f65ef9511d96214e3648d3956b0,9.433981132,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1961.d8777f629b1de74809f97f94180ffc00,17.11724277,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0425.bc356b284544c185e4ac9e11f4ec1d4a,15.26433752,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2177.e47377131d2204e0b6830211bd69ac40,9.695359715,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1238.af17c6dc01076c3f5fd80b0aaf13b70a,15.87450787,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1708.0c3b6a8fbd582be37cb1fc8438a3ed84,14.59451952,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1793.c20b0ff2930d9b36d7aa70e54939d12c,13.7113092,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1200.9409eddf74ede560b5e33ce381d9a00a,15.45962483,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0239.58f51c99b02fc8b49664f15a855af780,15.77973384,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2500.231666f4f5641227a17a09ba77cd5c18,12.4498996,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1167.9006901f5178e82edffb4f9167f7c586,16.61324773,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2036.6d6802d956648b98383d9188257a364f,10.09950494,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1827.9dd46d474cc33df16c9443ac6759e679,15.62049935,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1687.e69fa74557118313b26108f91a9cd6fa,14.45683229,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2133.d3d4f15eb898bffe360f99678d9cae2c,10.48808848,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0651.28519f3986ee75e6f2ccb5e51995a875,17,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0604.5ce333fc713b6c6f85386d8be149c1b4,14.96662955,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0650.98f5c18e05ccd24028b10fa7317d67e8,18,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0581.b249b5db741f2691a42653eab71795fe,15.49193338,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2167.9588865b97e81346cee53865b19d559b,10.44030651,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1034.30d39e880274b0ebb59462ddfff16880,17.08800749,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1280.542b6637621390bff1378f93bbbc8f6b,17.40689519,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1033.4155e06c0fb104b96ec6c5d656264fa7,16.82260384,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0729.70d1cec4f8f949fc7ef64fc3ed85f950,21.02379604,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2544.1a95794a767c776e71893fda91f59efb,8.888194417,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0189.01e4dc6ee1379e5ee100b4c33c9c3afd,15.90597372,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2382.58498a8689b84bdf430e14fdb44bc128,9.38083152,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0026.6baf1aea162ccb9a6e9f142c0715ceb4,16.97056275,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0013.ff597adee000d073ae72200b0af00cd1,14.73091986,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0354.297d496266df9171aace690c7483f35c,16.18641406,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1627.6e01ae785063460c6a1227465ae3c85b,15,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1225.4ce87f5bbc885a3801a23cd692038c2e,14.56021978,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2085.989d3abd458840ebc7d859721a34c40a,9.591663047,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2538.e3f596927fd5dd74ad23a0792a449241,10.58300524,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0223.a009cff7a913fae0e58d901e5e847a82,20.59126028,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1923.c70122426d8be452477bc792e6ae4a95,12.92284798,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2396.8126a8ee1ebb7fe484a5709f96192b02,9.16515139,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0564.d200fee3d675d75d79f14c8308d631d1,15.55634919,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1404.13ba0bfb3c92baa1b877b04c8da350c3,18.24828759,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1883.c01cf3c82533724234cb1e6ae871027d,14.56021978,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0456.6902449f33fafc3cf77ec2d4e2a3851e,16.18641406,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0410.a5e658e20b48409116fd339f5a8473f7,17.52141547,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1672.2c743f29bd6260387b1022d586513d02,16.55294536,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1500.2e6e497d8947d6125050b838efe4cf1f,17.43559577,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0128.f2500674ec39065ae8a1f643c7100a2b,13.7113092,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0804.7c961dbb9d03dce55e6d4330a7de92c6,13.22875656,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0731.59e8a707586a8b3cfe89bff4024dead7,16,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1276.833510ba5d9158c1172f5edf1277d41c,16.85229955,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1467.59a3ea5497660ce75f4b6c3d794cdc33,16.70329309,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1053.d961ccf25520c4e5cd4bd25b5dd08647,17.8325545,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0622.aa081cbcc4734cedebbe0084f1988921,19.87460691,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2437.35d0ef84e97135b9bbc945193344c307,12.72792206,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2294.2611a5cba9ad4cec5dc2a5c749c6238f,9.539392014,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1837.e1c6a4364e0762f323cd69d23e030fc8,12.9614814,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0663.202ef7d7fb966db47f818a7b09b89b0e,18.02775638,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0464.9699fdf835af939a7e52e229a2d62d8d,14.73091986,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1545.f12974e0310c366731631a0a62980b5c,17.23368794,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1259.d92f1723cffd8ab2d3987feec1904dfe,15,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0196.0e960d0db312a26fade743e699ac5428,14.76482306,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0229.49528f1403038d8d080420b023aa8d4f,18.86796226,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0870.e7254d91187938f2f0b2fa1ff117f822,18.54723699,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2181.3f950d2c7e806d81476ecbd529759d0e,10.48808848,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1671.a2d7c7639df071620b481223ecab75c2,18.05547009,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2042.82efc2a52ba6bb772d106cea75485b08,15.49193338,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1725.4b7434da4269db27bd237dde1d03db92,22.24859546,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0710.3005b6bc245758d98c9a9626c1de69a7,18.22086716,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1834.48b91fabd8e14b220898d3daef4ff0b1,15.45962483,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0609.2b39e149425abf7a4a84933aad236189,18.27566688,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2031.81bbf025232d0d1f70571c9169091565,10.04987562,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1270.d5c74ed6ae742bd031a65859f584f024,16.88194302,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0355.2d1f5d2164caea679047233e08a10a58,17.32050808,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0835.21423890177aefe5eae8d27d8f18735d,14.49137675,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0542.9a7c09acf3e7748e4ae90a48959e731f,13.26649916,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2313.bb42a208d00004e3e915fbb9e098585d,10.24695077,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1955.29f186d81a38a1a4a249c7d84182bb90,10.90871211,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0285.c50f8a5a908e21636fe71e522c3e462a,19.8242276,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0380.7479693323d404f78e18d20d3b677e14,28.24889378,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2191.7e6d60764803b91bc8811ea198a3b80d,9.273618495,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2087.0bfbd54693a9c1b9898c96b430865d13,9.591663047,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0849.84e6b16e331d3e5bcd798ca0f5374624,13.67479433,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0759.063f18d8df64aaf029d8d9925828b52c,16.09347694,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1020.7fdf27321484091bd72c08886ab53262,17.23368794,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0529.39faaedc75738c375b3de0c0a5766498,12.88409873,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0235.3c824d680d31b3710d8f3475730dc42d,33.73425559,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0785.87d89ef541ee6678a7ec3e7009bebffb,16.2788206,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0112.b6c2ea75f9f7efcd3d0e4c43a751479c,18.41195264,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0714.7f83c20969cae40090108707e0bd7cef,19.62141687,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2367.4c7d1d3b8b2f0467a4ed5e9ef5f17980,9.591663047,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1472.817651cadec68cf13d9b23d336825269,16,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1221.a0bef61f14f60b8a74f76f6a20651731,15.39480432,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0706.ef90d85cf26d95101f9f5071ac457a81,15.84297952,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0722.8aba37e84c5a58cdfe72fc9ed03089ae,15.93737745,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1975.a7abcc87330dc1705f587b11d38d4cca,9.273618495,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1107.7f3b20213d2397c966dfc7defebee2e7,18.57417562,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1626.3c8c730d8741c9357da8984dd1057665,16.76305461,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2168.78d5d7b3c85d3215edefae196a24bb30,9.433981132,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1917.ad9c0d9da9c49cf27bfb916fb6506594,13.7113092,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1618.07459a459f6163e2dd40cbd207ee6ba5,14.35270009,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2160.51e6e82e73593cb2317ebea3b7301b65,10.24695077,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0418.c0b6aa880f0653a8cef85a9bfb1af86c,15.87450787,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0883.1c07a9bc574c386fbd893edbb24ea4e6,17.49285568,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0613.78f3bc8ff059d262ac436be34a962c6b,14.49137675,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0747.0ae2c1995e3f8c30bd2f69a5e51196ba,16.09347694,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1659.e94135f919552d1bc8bf35f0a84b483c,15.3622915,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1451.64eda615fc56b4bbfdce6291a59c12f4,18.65475811,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0733.782a236e90e0e7a55b3c67be6f7bef23,13.85640646,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0059.b3b1b1d95976b70d9bbd6c39c6b8d5d2,16.40121947,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1432.0b1b8088c9a4e04cff33f6919f340402,16.2788206,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0872.b39e14fc64a28f30b5c413d51ed9dea1,22.71563338,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0072.d1c080832388ae81835ca069e2efffa3,14.96662955,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0522.19fc2c700f36b246f3e1fb0807ce03fa,18.62793601,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1109.50269c75e11405ffa85a38881a36e166,15.68438714,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1797.5bae1500a6c23344cde8b81dd95a2dd7,15.23154621,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0097.39badf2fea6bcebc640bea05ced59b59,18.60107524,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0019.a8a1b2767e83b3be653e4af0148e1897,22.58317958,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1873.ca66981e04ecb411738d47442a3aedaf,13.37908816,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2064.a4f725da0d1875a96c4f76bf20d71283,8.544003745,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0956.fb35140cb684b750a0b652251bf9f7df,31.12876483,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1363.8c11ccc4af2f95df4bc78e6dacd96a73,15.49193338,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1004.5929fd886f8e9544a98c383b41f554bb,18.05547009,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1909.97cbba56dde3e037c13ff2911be560fd,12.60952021,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1416.651cdba6e04f9c3593f6d634a70312e8,17.32050808,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0763.5760c74ddc97ef3acfeb25509fc1a85e,15.68438714,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0469.8b40f778677e8d001ca14bcc4268b41b,20.85665361,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2115.ba420b4ef9804b32f45c15c5337b0436,9.433981132,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0988.0743b9293ec2636dbc6065acd9b646fb,16.37070554,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1532.7629e5bf068e857d0149f49caf32df6f,14.4222051,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2075.711e8f761dd164a7bcafc3ab23c96735,9.486832981,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1661.ea88a58a5adbb42b5f456544688849ad,16.37070554,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0225.80a615200726ed2da1bfd347dcfd648c,21.65640783,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0374.ee8aa01327991442d06f41641b7b2fac,22.29349681,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0348.3b405d7ce51b88004e6106862f9e3ac4,19,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0051.9281d3f8a3faf47d09a7fafdf2caf26e,13.78404875,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1376.460393676b2c5ba43650cc2f2ef6875e,16.85229955,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1389.447a639594555183f1643cb44d9f8ce2,21.42428529,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1239.4ac4f511de904aae73d8d5ead6f7fd70,16.09347694,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1483.0e8f2eee9641c6af54fb45495cb65018,17.97220076,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1543.d8b77b54627b605a9be40ba163b6dd70,15.5241747,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2311.bb14a70f28038ba499c3deea13275460,9.643650761,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1261.edad140fb507fd35411ae458b009c39c,14.83239697,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1000.348e8a82897b05d584de019f4dd5c7e2,18.41195264,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1305.079d27bad970916d43f450d17afb2be2,15.65247584,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0905.2460d014dcdcdaaa26313066df702677,15.13274595,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0983.c68392ce03bc95afaf1ef76360ee0a88,21,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0662.edbb54c8f940c4cf54b4a61e930691d7,15.03329638,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0186.5abf85594c3b8c40a105eed1154569ed,10.14889157,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0815.a212f32e210b815e2663ca5fd624aa58,14.6628783,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0200.f2cdb426806f3a924340a62789b6add9,22.06807649,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2287.0b1fb73371b1d056d6285d88053481da,9.486832981,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2018.92f706785305106c82198f4df443cb30,12,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1652.d6f822887fdfa0d184c6303d28b97acf,15.09966887,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0844.6aab9e4919f6524f88591d6ef1e3f445,15.3622915,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1999.44b34d72c70aad76e23e7e11169894d7,13.85640646,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2339.156bc9a5abab7543af15b23d02f1196c,10.39230485,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0677.16c583f992f1c13c9f2eb2aa58f84214,16.21727474,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1337.eb38bf81b8a24991252e451208c24ecd,15.55634919,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1702.cbf24a3d72463a352831af8e23b02cc1,14.2126704,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1372.b25e5803cd96db85050c5c31ad3d58c5,19.77371993,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0422.cf8753c2ab03fedf1c9a2d8fb1c1578f,16.0623784,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2122.687e20ef89e6c2fb7f6a3ce98970de3e,9.797958971,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1596.313021ceff8185c1fad0d2d8d9e2342b,16.61324773,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0547.48bed4a66cbab49616e6d2a8f04a170b,17.08800749,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1899.008dec310f96f23c34bd577427554cf3,12.60952021,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0821.479ffdea3cc5f259f453afe16dd27e4a,14.35270009,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0698.a99cb214459f43d26a20d34eec3f0b45,19.5192213,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0676.80208e9973e3ec09a0377e1342c0a3a5,14.17744688,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1035.a3cdb2fe04945379483b12640bdb19d4,19.6468827,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2450.4eba9e73d4d29b754a60647748c9a2d9,9.327379053,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0806.2eae7f9f133274ed400a215174b7de1d,24.24871131,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2120.81c9273dfa6150205f929cd334593818,14.6628783,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0114.72c7d2d85d9d99ce3ce268d09147bdea,15.23154621,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0982.3949b69b4c7d0ce7b5baa3cb1075b965,15.19868415,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0292.6599ff4b0c1593297dd17247919b3fcf,16.52271164,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2362.7000c27b1ff8d8539c46fdfec032d708,10.44030651,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0994.744ef88f9e8a7c41eb69e25950a8fc41,13.11487705,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1114.3ee361561ee25d914e377dd8473a9cb6,14.73091986,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0226.aafb7854f8f17e90f7e5e5f99c54e76e,19.74841766,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0687.e47c95556602cc66337c90bc82efa66a,16.30950643,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1420.6954e3e5e7c772dc859c47d42ff4a085,16.15549442,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1696.7e22fd3302271b7e8cb745edb9254c71,18.02775638,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1396.70a22c019be6a7cb4949e015fedb8bf0,15.39480432,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2524.c06019b7e085875e69ff55f43defeb83,8.94427191,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2231.e445a726e4506b0f12a314345e57f4a0,9.486832981,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0601.ecc0277d1962fad8005495cd09dea1aa,16.34013464,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0525.e70ff5bbd69f7400b460ebe5ed77398f,13.22875656,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0799.eb9fe164fe9541253b4ab806626ab171,24.16609195,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0546.b6bc744eb32a97fdb4005fc1e513cf85,17.97220076,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1884.a20accc905fb9492bee347165155a4f9,12.64911064,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0873.bd6a6b2911a0dedccee495aaf0fb248d,14.49137675,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0246.3422f94c01ebd283ffac23522268f3f8,15.09966887,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1868.1fef6580cc8a54d91796a011d44e3ffc,15,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1988.d2374814cd3906436597e3499bb02e4c,10.19803903,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0692.06fd7c0113c3a271483073ec9f102c53,14.4222051,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0476.ef07b997be9a011cba687d11ce274756,22.04540769,ham
2545.6ddb98905ca38f1dc76e5266427c0574,2390.0f7b7d202c0301fe0c19b45036e5018b,9.38083152,ham
2545.6ddb98905ca38f1dc76e5266427c0574,1546.2bf79dda9e1450d2be84ab65f5c3ca6d,17.20465053,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0120.27898b8f966a9c687b1f93fcba5afd43,17.57839583,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0392.2763fc795021223f9cfc870a5ce0bc25,14.62873884,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0157.18c5e181c72acfc3a501a82907e58a59,14.62873884,ham
2545.6ddb98905ca38f1dc76e5266427c0574,0134.83a63d7a1589ba4cd6aefe20c8e6385f,13.96424004,spam
2545.6ddb98905ca38f1dc76e5266427c0574,0124.37afd066a74d18b7f14bea0b1fb43d4d,15.55634919,spam
2545.6ddb98905ca38f1dc76e5266427c0574,0183.4aaadeb40e3362e71e3e4aba15624e3a,16.82260384,spam
2545.6ddb98905ca38f1dc76e5266427c0574,0446.d971f234fa00ed94e18f5ce8f5c0f852,24.8997992,spam
2545.6ddb98905ca38f1dc76e5266427c0574,0118.4be8b50c2a818c62b62e70c4b5456113,13.52774926,spam
